6.8168000000E+2,-2.0726810859E+0,-1.1375673894E+6,-2.0225948183E+1,-2.8051133156E+0,-1.5556058341E+6,-2.7658671730E+1
6.8175000000E+2,-2.0725746860E+0,-1.1375091438E+6,-2.0224912577E+1,-2.8049625086E+0,-1.5555222219E+6,-2.7657185106E+1
6.8182000000E+2,-2.0724683025E+0,-1.1374509072E+6,-2.0223877130E+1,-2.8048117248E+0,-1.5554386227E+6,-2.7655698711E+1
6.8189000000E+2,-2.0723619354E+0,-1.1373926796E+6,-2.0222841843E+1,-2.8046609642E+0,-1.5553550362E+6,-2.7654212544E+1
6.8196000000E+2,-2.0722555846E+0,-1.1373344609E+6,-2.0221806714E+1,-2.8045102269E+0,-1.5552714627E+6,-2.7652726607E+1
6.8203000000E+2,-2.0721492503E+0,-1.1372762511E+6,-2.0220771745E+1,-2.8043595127E+0,-1.5551879020E+6,-2.7651240898E+1
6.8210000000E+2,-2.0720429323E+0,-1.1372180503E+6,-2.0219736934E+1,-2.8042088218E+0,-1.5551043542E+6,-2.7649755417E+1
6.8217000000E+2,-2.0719366306E+0,-1.1371598584E+6,-2.0218702283E+1,-2.8040581540E+0,-1.5550208192E+6,-2.7648270166E+1
6.8224000000E+2,-2.0718303453E+0,-1.1371016755E+6,-2.0217667790E+1,-2.8039075095E+0,-1.5549372971E+6,-2.7646785143E+1
6.8231000000E+2,-2.0717240764E+0,-1.1370435015E+6,-2.0216633457E+1,-2.8037568881E+0,-1.5548537878E+6,-2.7645300348E+1
6.8238000000E+2,-2.0716178238E+0,-1.1369853364E+6,-2.0215599282E+1,-2.8036062899E+0,-1.5547702914E+6,-2.7643815781E+1
6.8245000000E+2,-2.0715115876E+0,-1.1369271803E+6,-2.0214565266E+1,-2.8034557149E+0,-1.5546868078E+6,-2.7642331443E+1
6.8252000000E+2,-2.0714053677E+0,-1.1368690331E+6,-2.0213531409E+1,-2.8033051631E+0,-1.5546033371E+6,-2.7640847334E+1
6.8259000000E+2,-2.0712991641E+0,-1.1368108948E+6,-2.0212497710E+1,-2.8031546344E+0,-1.5545198792E+6,-2.7639363452E+1
6.8266000000E+2,-2.0711929769E+0,-1.1367527655E+6,-2.0211464170E+1,-2.8030041289E+0,-1.5544364341E+6,-2.7637879799E+1
6.8273000000E+2,-2.0710868060E+0,-1.1366946450E+6,-2.0210430789E+1,-2.8028536465E+0,-1.5543530019E+6,-2.7636396374E+1
6.8280000000E+2,-2.0709806515E+0,-1.1366365335E+6,-2.0209397566E+1,-2.8027031873E+0,-1.5542695825E+6,-2.7634913176E+1
6.8287000000E+2,-2.0708745132E+0,-1.1365784309E+6,-2.0208364502E+1,-2.8025527512E+0,-1.5541861759E+6,-2.7633430207E+1
6.8294000000E+2,-2.0707683913E+0,-1.1365203372E+6,-2.0207331596E+1,-2.8024023382E+0,-1.5541027821E+6,-2.7631947466E+1
6.8301000000E+2,-2.0706622857E+0,-1.1364622525E+6,-2.0206298849E+1,-2.8022519484E+0,-1.5540194012E+6,-2.7630464953E+1
6.8308000000E+2,-2.0705561964E+0,-1.1364041766E+6,-2.0205266260E+1,-2.8021015817E+0,-1.5539360330E+6,-2.7628982667E+1
6.8315000000E+2,-2.0704501234E+0,-1.1363461097E+6,-2.0204233830E+1,-2.8019512381E+0,-1.5538526777E+6,-2.7627500609E+1
6.8322000000E+2,-2.0703440667E+0,-1.1362880516E+6,-2.0203201558E+1,-2.8018009176E+0,-1.5537693352E+6,-2.7626018779E+1
6.8329000000E+2,-2.0702380263E+0,-1.1362300025E+6,-2.0202169444E+1,-2.8016506202E+0,-1.5536860054E+6,-2.7624537177E+1
6.8336000000E+2,-2.0701320021E+0,-1.1361719622E+6,-2.0201137489E+1,-2.8015003459E+0,-1.5536026885E+6,-2.7623055802E+1
6.8343000000E+2,-2.0700259943E+0,-1.1361139309E+6,-2.0200105691E+1,-2.8013500947E+0,-1.5535193844E+6,-2.7621574654E+1
6.8350000000E+2,-2.0699200028E+0,-1.1360559085E+6,-2.0199074052E+1,-2.8011998666E+0,-1.5534360930E+6,-2.7620093734E+1
6.8357000000E+2,-2.0698140275E+0,-1.1359978949E+6,-2.0198042571E+1,-2.8010496616E+0,-1.5533528145E+6,-2.7618613042E+1
6.8364000000E+2,-2.0697080685E+0,-1.1359398902E+6,-2.0197011249E+1,-2.8008994796E+0,-1.5532695487E+6,-2.7617132577E+1
6.8371000000E+2,-2.0696021258E+0,-1.1358818945E+6,-2.0195980084E+1,-2.8007493207E+0,-1.5531862958E+6,-2.7615652339E+1
6.8378000000E+2,-2.0694961994E+0,-1.1358239076E+6,-2.0194949077E+1,-2.8005991849E+0,-1.5531030556E+6,-2.7614172328E+1
6.8385000000E+2,-2.0693902892E+0,-1.1357659296E+6,-2.0193918228E+1,-2.8004490721E+0,-1.5530198282E+6,-2.7612692545E+1
6.8392000000E+2,-2.0692843953E+0,-1.1357079605E+6,-2.0192887538E+1,-2.8002989824E+0,-1.5529366135E+6,-2.7611212988E+1
6.8399000000E+2,-2.0691785176E+0,-1.1356500003E+6,-2.0191857005E+1,-2.8001489157E+0,-1.5528534116E+6,-2.7609733659E+1
6.8406000000E+2,-2.0690726562E+0,-1.1355920489E+6,-2.0190826630E+1,-2.7999988720E+0,-1.5527702225E+6,-2.7608254557E+1
6.8413000000E+2,-2.0689668110E+0,-1.1355341064E+6,-2.0189796412E+1,-2.7998488514E+0,-1.5526870462E+6,-2.7606775681E+1
6.8420000000E+2,-2.0688609821E+0,-1.1354761728E+6,-2.0188766353E+1,-2.7996988538E+0,-1.5526038826E+6,-2.7605297033E+1
6.8427000000E+2,-2.0687551694E+0,-1.1354182481E+6,-2.0187736451E+1,-2.7995488792E+0,-1.5525207318E+6,-2.7603818611E+1
6.8434000000E+2,-2.0686493729E+0,-1.1353603322E+6,-2.0186706707E+1,-2.7993989277E+0,-1.5524375937E+6,-2.7602340416E+1
6.8441000000E+2,-2.0685435927E+0,-1.1353024252E+6,-2.0185677121E+1,-2.7992489991E+0,-1.5523544684E+6,-2.7600862448E+1
6.8448000000E+2,-2.0684378287E+0,-1.1352445271E+6,-2.0184647692E+1,-2.7990990936E+0,-1.5522713558E+6,-2.7599384707E+1
6.8455000000E+2,-2.0683320809E+0,-1.1351866378E+6,-2.0183618421E+1,-2.7989492110E+0,-1.5521882560E+6,-2.7597907192E+1
6.8462000000E+2,-2.0682263493E+0,-1.1351287574E+6,-2.0182589307E+1,-2.7987993515E+0,-1.5521051689E+6,-2.7596429904E+1
6.8469000000E+2,-2.0681206340E+0,-1.1350708859E+6,-2.0181560351E+1,-2.7986495149E+0,-1.5520220946E+6,-2.7594952842E+1
6.8476000000E+2,-2.0680149348E+0,-1.1350130232E+6,-2.0180531553E+1,-2.7984997013E+0,-1.5519390330E+6,-2.7593476006E+1
6.8483000000E+2,-2.0679092519E+0,-1.1349551694E+6,-2.0179502911E+1,-2.7983499107E+0,-1.5518559841E+6,-2.7591999397E+1
6.8490000000E+2,-2.0678035852E+0,-1.1348973244E+6,-2.0178474427E+1,-2.7982001430E+0,-1.5517729479E+6,-2.7590523014E+1
6.8497000000E+2,-2.0676979346E+0,-1.1348394882E+6,-2.0177446101E+1,-2.7980503983E+0,-1.5516899245E+6,-2.7589046858E+1
6.8504000000E+2,-2.0675923003E+0,-1.1347816609E+6,-2.0176417932E+1,-2.7979006766E+0,-1.5516069138E+6,-2.7587570927E+1
6.8511000000E+2,-2.0674866821E+0,-1.1347238425E+6,-2.0175389920E+1,-2.7977509778E+0,-1.5515239158E+6,-2.7586095223E+1
6.8518000000E+2,-2.0673810801E+0,-1.1346660329E+6,-2.0174362065E+1,-2.7976013019E+0,-1.5514409305E+6,-2.7584619745E+1
6.8525000000E+2,-2.0672754943E+0,-1.1346082321E+6,-2.0173334367E+1,-2.7974516490E+0,-1.5513579580E+6,-2.7583144493E+1
6.8532000000E+2,-2.0671699247E+0,-1.1345504402E+6,-2.0172306827E+1,-2.7973020191E+0,-1.5512749981E+6,-2.7581669467E+1
6.8539000000E+2,-2.0670643713E+0,-1.1344926571E+6,-2.0171279443E+1,-2.7971524120E+0,-1.5511920510E+6,-2.7580194666E+1
6.8546000000E+2,-2.0669588340E+0,-1.1344348829E+6,-2.0170252217E+1,-2.7970028279E+0,-1.5511091165E+6,-2.7578720092E+1
6.8553000000E+2,-2.0668533129E+0,-1.1343771174E+6,-2.0169225148E+1,-2.7968532667E+0,-1.5510261948E+6,-2.7577245743E+1
6.8560000000E+2,-2.0667478079E+0,-1.1343193608E+6,-2.0168198236E+1,-2.7967037283E+0,-1.5509432857E+6,-2.7575771620E+1
6.8567000000E+2,-2.0666423191E+0,-1.1342616131E+6,-2.0167171480E+1,-2.7965542129E+0,-1.5508603894E+6,-2.7574297723E+1
6.8574000000E+2,-2.0665368464E+0,-1.1342038741E+6,-2.0166144882E+1,-2.7964047204E+0,-1.5507775057E+6,-2.7572824051E+1
6.8581000000E+2,-2.0664313899E+0,-1.1341461440E+6,-2.0165118440E+1,-2.7962552508E+0,-1.5506946347E+6,-2.7571350605E+1
6.8588000000E+2,-2.0663259496E+0,-1.1340884227E+6,-2.0164092155E+1,-2.7961058041E+0,-1.5506117764E+6,-2.7569877385E+1
6.8595000000E+2,-2.0662205253E+0,-1.1340307102E+6,-2.0163066027E+1,-2.7959563802E+0,-1.5505289308E+6,-2.7568404390E+1
6.8602000000E+2,-2.0661151173E+0,-1.1339730065E+6,-2.0162040056E+1,-2.7958069792E+0,-1.5504460978E+6,-2.7566931620E+1
6.8609000000E+2,-2.0660097253E+0,-1.1339153117E+6,-2.0161014241E+1,-2.7956576011E+0,-1.5503632776E+6,-2.7565459075E+1
6.8616000000E+2,-2.0659043495E+0,-1.1338576256E+6,-2.0159988583E+1,-2.7955082459E+0,-1.5502804700E+6,-2.7563986756E+1
6.8623000000E+2,-2.0657989897E+0,-1.1337999484E+6,-2.0158963082E+1,-2.7953589135E+0,-1.5501976750E+6,-2.7562514662E+1
6.8630000000E+2,-2.0656936462E+0,-1.1337422799E+6,-2.0157937737E+1,-2.7952096039E+0,-1.5501148928E+6,-2.7561042793E+1
6.8637000000E+2,-2.0655883187E+0,-1.1336846203E+6,-2.0156912549E+1,-2.7950603172E+0,-1.5500321231E+6,-2.7559571150E+1
6.8644000000E+2,-2.0654830073E+0,-1.1336269695E+6,-2.0155887518E+1,-2.7949110534E+0,-1.5499493662E+6,-2.7558099731E+1
6.8651000000E+2,-2.0653777120E+0,-1.1335693275E+6,-2.0154862642E+1,-2.7947618123E+0,-1.5498666219E+6,-2.7556628537E+1
6.8658000000E+2,-2.0652724329E+0,-1.1335116942E+6,-2.0153837923E+1,-2.7946125941E+0,-1.5497838902E+6,-2.7555157568E+1
6.8665000000E+2,-2.0651671698E+0,-1.1334540698E+6,-2.0152813361E+1,-2.7944633987E+0,-1.5497011712E+6,-2.7553686825E+1
6.8672000000E+2,-2.0650619229E+0,-1.1333964542E+6,-2.0151788955E+1,-2.7943142262E+0,-1.5496184649E+6,-2.7552216305E+1
6.8679000000E+2,-2.0649566920E+0,-1.1333388473E+6,-2.0150764705E+1,-2.7941650764E+0,-1.5495357712E+6,-2.7550746011E+1
6.8686000000E+2,-2.0648514772E+0,-1.1332812492E+6,-2.0149740611E+1,-2.7940159495E+0,-1.5494530901E+6,-2.7549275941E+1
6.8693000000E+2,-2.0647462785E+0,-1.1332236600E+6,-2.0148716674E+1,-2.7938668453E+0,-1.5493704216E+6,-2.7547806096E+1
6.8700000000E+2,-2.0646410958E+0,-1.1331660795E+6,-2.0147692893E+1,-2.7937177639E+0,-1.5492877658E+6,-2.7546336476E+1
6.8707000000E+2,-2.0645359293E+0,-1.1331085078E+6,-2.0146669268E+1,-2.7935687053E+0,-1.5492051226E+6,-2.7544867080E+1
6.8714000000E+2,-2.0644307788E+0,-1.1330509448E+6,-2.0145645799E+1,-2.7934196695E+0,-1.5491224920E+6,-2.7543397909E+1
6.8721000000E+2,-2.0643256443E+0,-1.1329933907E+6,-2.0144622486E+1,-2.7932706565E+0,-1.5490398741E+6,-2.7541928962E+1
6.8728000000E+2,-2.0642205260E+0,-1.1329358453E+6,-2.0143599329E+1,-2.7931216663E+0,-1.5489572688E+6,-2.7540460239E+1
6.8735000000E+2,-2.0641154237E+0,-1.1328783087E+6,-2.0142576329E+1,-2.7929726988E+0,-1.5488746761E+6,-2.7538991740E+1
6.8742000000E+2,-2.0640103374E+0,-1.1328207809E+6,-2.0141553484E+1,-2.7928237540E+0,-1.5487920960E+6,-2.7537523466E+1
6.8749000000E+2,-2.0639052672E+0,-1.1327632618E+6,-2.0140530795E+1,-2.7926748320E+0,-1.5487095285E+6,-2.7536055416E+1
6.8756000000E+2,-2.0638002130E+0,-1.1327057515E+6,-2.0139508261E+1,-2.7925259328E+0,-1.5486269736E+6,-2.7534587590E+1
6.8763000000E+2,-2.0636951749E+0,-1.1326482499E+6,-2.0138485884E+1,-2.7923770563E+0,-1.5485444313E+6,-2.7533119989E+1
6.8770000000E+2,-2.0635901528E+0,-1.1325907572E+6,-2.0137463663E+1,-2.7922282025E+0,-1.5484619016E+6,-2.7531652611E+1
6.8777000000E+2,-2.0634851467E+0,-1.1325332732E+6,-2.0136441597E+1,-2.7920793715E+0,-1.5483793845E+6,-2.7530185457E+1
6.8784000000E+2,-2.0633801567E+0,-1.1324757979E+6,-2.0135419687E+1,-2.7919305632E+0,-1.5482968800E+6,-2.7528718527E+1
6.8791000000E+2,-2.0632751827E+0,-1.1324183314E+6,-2.0134397932E+1,-2.7917817776E+0,-1.5482143881E+6,-2.7527251821E+1
6.8798000000E+2,-2.0631702247E+0,-1.1323608736E+6,-2.0133376333E+1,-2.7916330147E+0,-1.5481319088E+6,-2.7525785339E+1
6.8805000000E+2,-2.0630652828E+0,-1.1323034246E+6,-2.0132354890E+1,-2.7914842745E+0,-1.5480494421E+6,-2.7524319080E+1
6.8812000000E+2,-2.0629603568E+0,-1.1322459844E+6,-2.0131333602E+1,-2.7913355570E+0,-1.5479669879E+6,-2.7522853045E+1
6.8819000000E+2,-2.0628554469E+0,-1.1321885529E+6,-2.0130312470E+1,-2.7911868622E+0,-1.5478845463E+6,-2.7521387234E+1
6.8826000000E+2,-2.0627505529E+0,-1.1321311301E+6,-2.0129291494E+1,-2.7910381901E+0,-1.5478021173E+6,-2.7519921646E+1
6.8833000000E+2,-2.0626456750E+0,-1.1320737161E+6,-2.0128270672E+1,-2.7908895407E+0,-1.5477197009E+6,-2.7518456282E+1
6.8840000000E+2,-2.0625408130E+0,-1.1320163108E+6,-2.0127250006E+1,-2.7907409140E+0,-1.5476372970E+6,-2.7516991141E+1
6.8847000000E+2,-2.0624359670E+0,-1.1319589143E+6,-2.0126229496E+1,-2.7905923099E+0,-1.5475549057E+6,-2.7515526224E+1
6.8854000000E+2,-2.0623311371E+0,-1.1319015265E+6,-2.0125209141E+1,-2.7904437285E+0,-1.5474725270E+6,-2.7514061530E+1
6.8861000000E+2,-2.0622263231E+0,-1.1318441474E+6,-2.0124188941E+1,-2.7902951697E+0,-1.5473901608E+6,-2.7512597059E+1
6.8868000000E+2,-2.0621215251E+0,-1.1317867770E+6,-2.0123168896E+1,-2.7901466336E+0,-1.5473078071E+6,-2.7511132811E+1
6.8875000000E+2,-2.0620167430E+0,-1.1317294154E+6,-2.0122149006E+1,-2.7899981202E+0,-1.5472254661E+6,-2.7509668787E+1
6.8882000000E+2,-2.0619119770E+0,-1.1316720625E+6,-2.0121129272E+1,-2.7898496294E+0,-1.5471431375E+6,-2.7508204985E+1
6.8889000000E+2,-2.0618072269E+0,-1.1316147184E+6,-2.0120109693E+1,-2.7897011612E+0,-1.5470608215E+6,-2.7506741407E+1
6.8896000000E+2,-2.0617024927E+0,-1.1315573829E+6,-2.0119090268E+1,-2.7895527156E+0,-1.5469785181E+6,-2.7505278052E+1
6.8903000000E+2,-2.0615977746E+0,-1.1315000562E+6,-2.0118070999E+1,-2.7894042927E+0,-1.5468962272E+6,-2.7503814919E+1
6.8910000000E+2,-2.0614930724E+0,-1.1314427382E+6,-2.0117051885E+1,-2.7892558924E+0,-1.5468139488E+6,-2.7502352010E+1
6.8917000000E+2,-2.0613883861E+0,-1.1313854289E+6,-2.0116032926E+1,-2.7891075147E+0,-1.5467316830E+6,-2.7500889323E+1
6.8924000000E+2,-2.0612837158E+0,-1.1313281283E+6,-2.0115014122E+1,-2.7889591597E+0,-1.5466494296E+6,-2.7499426859E+1
6.8931000000E+2,-2.0611790614E+0,-1.1312708365E+6,-2.0113995472E+1,-2.7888108272E+0,-1.5465671888E+6,-2.7497964618E+1
6.8938000000E+2,-2.0610744229E+0,-1.1312135533E+6,-2.0112976978E+1,-2.7886625173E+0,-1.5464849606E+6,-2.7496502599E+1
6.8945000000E+2,-2.0609698004E+0,-1.1311562788E+6,-2.0111958638E+1,-2.7885142300E+0,-1.5464027448E+6,-2.7495040803E+1
6.8952000000E+2,-2.0608651939E+0,-1.1310990131E+6,-2.0110940453E+1,-2.7883659653E+0,-1.5463205416E+6,-2.7493579230E+1
6.8959000000E+2,-2.0607606032E+0,-1.1310417560E+6,-2.0109922422E+1,-2.7882177232E+0,-1.5462383509E+6,-2.7492117879E+1
6.8966000000E+2,-2.0606560285E+0,-1.1309845077E+6,-2.0108904547E+1,-2.7880695036E+0,-1.5461561727E+6,-2.7490656750E+1
6.8973000000E+2,-2.0605514697E+0,-1.1309272680E+6,-2.0107886826E+1,-2.7879213066E+0,-1.5460740070E+6,-2.7489195844E+1
6.8980000000E+2,-2.0604469268E+0,-1.1308700371E+6,-2.0106869259E+1,-2.7877731322E+0,-1.5459918538E+6,-2.7487735160E+1
6.8987000000E+2,-2.0603423998E+0,-1.1308128148E+6,-2.0105851847E+1,-2.7876249803E+0,-1.5459097131E+6,-2.7486274698E+1
6.8994000000E+2,-2.0602378887E+0,-1.1307556012E+6,-2.0104834590E+1,-2.7874768510E+0,-1.5458275849E+6,-2.7484814459E+1
6.9001000000E+2,-2.0601333936E+0,-1.1306983964E+6,-2.0103817487E+1,-2.7873287442E+0,-1.5457454691E+6,-2.7483354441E+1
6.9008000000E+2,-2.0600289143E+0,-1.1306412002E+6,-2.0102800539E+1,-2.7871806599E+0,-1.5456633659E+6,-2.7481894646E+1
6.9015000000E+2,-2.0599244509E+0,-1.1305840127E+6,-2.0101783745E+1,-2.7870325982E+0,-1.5455812752E+6,-2.7480435073E+1
6.9022000000E+2,-2.0598200034E+0,-1.1305268338E+6,-2.0100767105E+1,-2.7868845591E+0,-1.5454991969E+6,-2.7478975722E+1
6.9029000000E+2,-2.0597155718E+0,-1.1304696637E+6,-2.0099750620E+1,-2.7867365424E+0,-1.5454171312E+6,-2.7477516592E+1
6.9036000000E+2,-2.0596111561E+0,-1.1304125022E+6,-2.0098734289E+1,-2.7865885482E+0,-1.5453350779E+6,-2.7476057685E+1
6.9043000000E+2,-2.0595067562E+0,-1.1303553494E+6,-2.0097718112E+1,-2.7864405766E+0,-1.5452530371E+6,-2.7474598999E+1
6.9050000000E+2,-2.0594023723E+0,-1.1302982053E+6,-2.0096702090E+1,-2.7862926275E+0,-1.5451710087E+6,-2.7473140535E+1
6.9057000000E+2,-2.0592980042E+0,-1.1302410698E+6,-2.0095686221E+1,-2.7861447008E+0,-1.5450889929E+6,-2.7471682293E+1
6.9064000000E+2,-2.0591936519E+0,-1.1301839430E+6,-2.0094670507E+1,-2.7859967967E+0,-1.5450069895E+6,-2.7470224273E+1
6.9071000000E+2,-2.0590893156E+0,-1.1301268249E+6,-2.0093654947E+1,-2.7858489150E+0,-1.5449249985E+6,-2.7468766474E+1
6.9078000000E+2,-2.0589849951E+0,-1.1300697155E+6,-2.0092639541E+1,-2.7857010559E+0,-1.5448430200E+6,-2.7467308896E+1
6.9085000000E+2,-2.0588806904E+0,-1.1300126147E+6,-2.0091624289E+1,-2.7855532192E+0,-1.5447610540E+6,-2.7465851540E+1
6.9092000000E+2,-2.0587764016E+0,-1.1299555225E+6,-2.0090609191E+1,-2.7854054049E+0,-1.5446791004E+6,-2.7464394405E+1
6.9099000000E+2,-2.0586721286E+0,-1.1298984391E+6,-2.0089594247E+1,-2.7852576132E+0,-1.5445971593E+6,-2.7462937492E+1
6.9106000000E+2,-2.0585678715E+0,-1.1298413643E+6,-2.0088579456E+1,-2.7851098439E+0,-1.5445152306E+6,-2.7461480800E+1
6.9113000000E+2,-2.0584636302E+0,-1.1297842981E+6,-2.0087564820E+1,-2.7849620970E+0,-1.5444333144E+6,-2.7460024329E+1
6.9120000000E+2,-2.0583594048E+0,-1.1297272406E+6,-2.0086550337E+1,-2.7848143726E+0,-1.5443514106E+6,-2.7458568080E+1
6.9127000000E+2,-2.0582551952E+0,-1.1296701917E+6,-2.0085536009E+1,-2.7846666707E+0,-1.5442695192E+6,-2.7457112051E+1
6.9134000000E+2,-2.0581510014E+0,-1.1296131515E+6,-2.0084521834E+1,-2.7845189911E+0,-1.5441876403E+6,-2.7455656244E+1
6.9141000000E+2,-2.0580468234E+0,-1.1295561199E+6,-2.0083507812E+1,-2.7843713340E+0,-1.5441057738E+6,-2.7454200658E+1
6.9148000000E+2,-2.0579426612E+0,-1.1294990970E+6,-2.0082493945E+1,-2.7842236994E+0,-1.5440239197E+6,-2.7452745292E+1
6.9155000000E+2,-2.0578385149E+0,-1.1294420827E+6,-2.0081480231E+1,-2.7840760871E+0,-1.5439420781E+6,-2.7451290148E+1
6.9162000000E+2,-2.0577343844E+0,-1.1293850771E+6,-2.0080466670E+1,-2.7839284973E+0,-1.5438602488E+6,-2.7449835224E+1
6.9169000000E+2,-2.0576302697E+0,-1.1293280800E+6,-2.0079453263E+1,-2.7837809298E+0,-1.5437784320E+6,-2.7448380522E+1
6.9176000000E+2,-2.0575261707E+0,-1.1292710917E+6,-2.0078440010E+1,-2.7836333848E+0,-1.5436966276E+6,-2.7446926039E+1
6.9183000000E+2,-2.0574220876E+0,-1.1292141119E+6,-2.0077426910E+1,-2.7834858621E+0,-1.5436148357E+6,-2.7445471778E+1
6.9190000000E+2,-2.0573180203E+0,-1.1291571408E+6,-2.0076413963E+1,-2.7833383619E+0,-1.5435330561E+6,-2.7444017737E+1
6.9197000000E+2,-2.0572139687E+0,-1.1291001783E+6,-2.0075401170E+1,-2.7831908840E+0,-1.5434512889E+6,-2.7442563917E+1
6.9204000000E+2,-2.0571099330E+0,-1.1290432244E+6,-2.0074388531E+1,-2.7830434286E+0,-1.5433695342E+6,-2.7441110317E+1
6.9211000000E+2,-2.0570059130E+0,-1.1289862792E+6,-2.0073376044E+1,-2.7828959954E+0,-1.5432877918E+6,-2.7439656938E+1
6.9218000000E+2,-2.0569019088E+0,-1.1289293426E+6,-2.0072363711E+1,-2.7827485847E+0,-1.5432060618E+6,-2.7438203779E+1
6.9225000000E+2,-2.0567979204E+0,-1.1288724146E+6,-2.0071351531E+1,-2.7826011963E+0,-1.5431243443E+6,-2.7436750841E+1
6.9232000000E+2,-2.0566939478E+0,-1.1288154952E+6,-2.0070339504E+1,-2.7824538303E+0,-1.5430426391E+6,-2.7435298123E+1
6.9239000000E+2,-2.0565899909E+0,-1.1287585844E+6,-2.0069327631E+1,-2.7823064866E+0,-1.5429609463E+6,-2.7433845625E+1
6.9246000000E+2,-2.0564860498E+0,-1.1287016822E+6,-2.0068315910E+1,-2.7821591653E+0,-1.5428792659E+6,-2.7432393347E+1
6.9253000000E+2,-2.0563821244E+0,-1.1286447887E+6,-2.0067304343E+1,-2.7820118663E+0,-1.5427975978E+6,-2.7430941289E+1
6.9260000000E+2,-2.0562782148E+0,-1.1285879038E+6,-2.0066292929E+1,-2.7818645897E+0,-1.5427159422E+6,-2.7429489452E+1
6.9267000000E+2,-2.0561743209E+0,-1.1285310274E+6,-2.0065281667E+1,-2.7817173353E+0,-1.5426342989E+6,-2.7428037834E+1
6.9274000000E+2,-2.0560704428E+0,-1.1284741597E+6,-2.0064270559E+1,-2.7815701033E+0,-1.5425526680E+6,-2.7426586437E+1
6.9281000000E+2,-2.0559665805E+0,-1.1284173006E+6,-2.0063259604E+1,-2.7814228937E+0,-1.5424710494E+6,-2.7425135259E+1
